Identifier,Identifier ARK#1,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Creator#3,CreatorLink#3,Creator#4,CreatorLink#4,Creator#5,CreatorLink#5,Creator#6,CreatorLink#6,Creator#7,CreatorLink#7,Creator#8,CreatorLink#8,Date#1,Extent#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Description#1,Glacier Name#1,Glacier Latitude#1,Glacier Longitude#1,Glacier Name#2,Glacier Latitude#2,Glacier Longitude#2,Glacier Name#3,Glacier Latitude#3,Glacier Longitude#3,Glacier Name#4,Glacier Latitude#4,Glacier Longitude#4,Glacier Name#5,Glacier Latitude#5,Glacier Longitude#5,Glacier Name#6,Glacier Latitude#6,Glacier Longitude#6,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Type#1,TypeLink#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Collection Name#1,Rights#1,RightsLink#1,Source#1,SourceLink#1,Source#2,SourceLink#2,ln_RECORDID
narv_barryRogerG_5025_391_09.pdf,https://ark.colorado.edu/ark:/47540/6r5c2n97717v,Glacier survey ; Rocky Mountain National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Matthes, François, 1874-1948",http://id.loc.gov/authorities/names/n85802461,"Canfield, David H.",local,"Gregg, H. R.",local,,,,,,,,,11/5/1946,28 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of the Andrews and Tyndall glaciers in Rocky Mountain National Park. Photographs included throughout.,Tyndall Glacier,60.1961597,-141.1432476,Andrews Glacier,40.2874847,-105.6838945,,,,,,,,,,,,,Rocky Mountain National Park (Colo.),http://id.loc.gov/authorities/subjects/sh91004671,,,,,Glaciers--Colorado,http://id.loc.gov/authorities/subjects/sh2005005483,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,79
narv_barryRogerG_5025_391_10.pdf,https://ark.colorado.edu/ark:/47540/4p516m01p7sz,Glacier survey ; Rocky Mountain National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1949,8 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of the Andrews and Tyndall glaciers in Rocky Mountain National Park. Graphs included throughout.,Tyndall Glacier,60.1961597,-141.1432476,Andrews Glacier,40.2874847,-105.6838945,,,,,,,,,,,,,Rocky Mountain National Park (Colo.),http://id.loc.gov/authorities/subjects/sh91004671,,,,,Glaciers--Colorado,http://id.loc.gov/authorities/subjects/sh2005005483,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,80
narv_barryRogerG_5025_391_11.pdf,https://ark.colorado.edu/ark:/47540/z03c8b39m40j,Glacier survey ; Rocky Mountain National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1950,21 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of the Andrews and Tyndall glaciers in Rocky Mountain National Park. Photographs included throughout.,Tyndall Glacier,60.1961597,-141.1432476,Andrews Glacier,40.2874847,-105.6838945,,,,,,,,,,,,,Rocky Mountain National Park (Colo.),http://id.loc.gov/authorities/subjects/sh91004671,,,,,Glaciers--Colorado,http://id.loc.gov/authorities/subjects/sh2005005483,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,81
narv_barryRogerG_5025_391_12.pdf,https://ark.colorado.edu/ark:/47540/1n3b2g78s8nj,Glacier survey ; Rocky Mountain National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Alberts, Edwin C.",http://id.loc.gov/authorities/names/no2019150518,,,,,,,,,,,,,10/10/1951,22 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of the Andrews and Tyndall glaciers in Rocky Mountain National Park. Photographs included throughout.,Tyndall Glacier,60.1961597,-141.1432476,Andrews Glacier,40.2874847,-105.6838945,,,,,,,,,,,,,Rocky Mountain National Park (Colo.),http://id.loc.gov/authorities/subjects/sh91004671,,,,,Glaciers--Colorado,http://id.loc.gov/authorities/subjects/sh2005005483,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,82
narv_barryRogerG_5025_391_13.pdf,https://ark.colorado.edu/ark:/47540/3n3k0v02v81p,Glacier survey ; Rocky Mountain National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1952,20 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of the Andrews and Tyndall glaciers in Rocky Mountain National Park. Photographs included throughout.,Tyndall Glacier,60.1961597,-141.1432476,Andrews Glacier,40.2874847,-105.6838945,,,,,,,,,,,,,Rocky Mountain National Park (Colo.),http://id.loc.gov/authorities/subjects/sh91004671,,,,,Glaciers--Colorado,http://id.loc.gov/authorities/subjects/sh2005005483,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,83
narv_barryRogerG_5025_392.pdf,https://ark.colorado.edu/ark:/47540/w8517w26z5qt,Progressive summary of glacier rescessions in Mount Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Brockman, C. Frank (Christian Frank), 1902-1985",http://id.loc.gov/authorities/names/n82112116,"Stagner, Howard R. (Howard Ralph), 1907-",http://id.loc.gov/authorities/names/nr2005023285,,,,,,,,,,,1940/1941,180 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,84
narv_barryRogerG_5025_393_01.pdf,https://ark.colorado.edu/ark:/47540/d24k8533c0xn,"Mt. Rainier National Park, Report of Glacier Measurements",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Brockman, C. Frank (Christian Frank), 1902-1985",http://id.loc.gov/authorities/names/n82112116,,,,,,,,,,,,,1931-10,6 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Graphics included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,85
narv_barryRogerG_5025_393_02.pdf,https://ark.colorado.edu/ark:/47540/zp9q9w59q2kp,"Record of Glacial Recession ; Mount Rainier National Park, Washington",United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1933,38 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,86
narv_barryRogerG_5025_393_03.pdf,https://ark.colorado.edu/ark:/47540/6s383471d6vr,"Mount Rainier National Park, Washington",United States Railroad Administration national park series,http://id.loc.gov/authorities/names/nr2004035827,"Grosvenor, Gilbert Hovey, 1875-1966",http://id.loc.gov/authorities/names/n86025505,,,,,,,,,,,,,[1919],21 unnumbered pages,articles,http://vocab.getty.edu/page/aat/300048715,periodicals,http://vocab.getty.edu/page/aat/300026657,"An article that talks about features and ""points of interest"" found around Mount Rainier National Park. Photographs and a map included throughout. The beginning of the article starts with ""An Appreciation of Mount Rainier National Park"" by Gilbert Grosvenor. A map of the summit of Mount Rainier can be found on the last page of the PDF.",Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Text,http://id.loc.gov/vocabulary/resourceTypes/txt,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,87
narv_barryRogerG_5025_393_04.pdf,https://ark.colorado.edu/ark:/47540/d01j9w36d42d,Report of glacial recession in Mt. Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Brockman, C. Frank (Christian Frank), 1902-1985",http://id.loc.gov/authorities/names/n82112116,,,,,,,,,,,,,1933/1934-10-01,18 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,88
narv_barryRogerG_5025_393_05.pdf,https://ark.colorado.edu/ark:/47540/6w799r0933tq,Report of glacial recession in Mt. Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1934/1935,17 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,89
narv_barryRogerG_5025_393_06.pdf,https://ark.colorado.edu/ark:/47540/8s7t1791p2qz,Record of glacial recession in Mt. Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,,,,,,,,,,,,,,,1936-09,66 numbered pages ; 70 pages in PDF,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,90
narv_barryRogerG_5025_393_07.pdf,https://ark.colorado.edu/ark:/47540/qs300k27x35w,Report of glacial recession in Mt. Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Brockman, C. Frank (Christian Frank), 1902-1985",http://id.loc.gov/authorities/names/n82112116,,,,,,,,,,,,,1939/1940,15 numbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,Stevens Glacier,46.813712,-121.7059975,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,91
narv_barryRogerG_5025_393_08.pdf,https://ark.colorado.edu/ark:/47540/q54n4r15501k,Glacier Measurements Mt. Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Stagner, Howard R. (Howard Ralph), 1907-",http://id.loc.gov/authorities/names/nr2005023285,,,,,,,,,,,,,1942/1943,30 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,92
narv_barryRogerG_5025_393_09.pdf,https://ark.colorado.edu/ark:/47540/nb6d7172w2q2,Glacier recession studies in Mt. Rainier National Park,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809,"Stagner, Howard R. (Howard Ralph), 1907-",http://id.loc.gov/authorities/names/nr2005023285,,,,,,,,,,,,,1944,20 unnumbered pages,reports,http://vocab.getty.edu/page/aat/300027267,field notes,http://vocab.getty.edu/page/aat/300027201,A report that provides the details of a survey of several glaciers in Mount Rainier National Park. Photographs included throughout.,Nisqually Glacier,46.8257197,-121.7460779,South Tahoma Glacier,46.8258853,-121.8015538,Carbon Glacier,46.9017933,-121.7729777,Emmons Glacier,46.8633153,-121.7162305,Paradise Glacier,46.8176475,-121.7174125,,,,"Pierce County (Washington, United States, North America) (civil)",GNIS: 1529159,,,,,Glaciers--Washington (State),http://id.loc.gov/authorities/subjects/sh95010191,National parks and reserves,http://id.loc.gov/authorities/subjects/sh85090045,Ice,http://id.loc.gov/authorities/subjects/sh85063965,Manuscript,http://id.loc.gov/vocabulary/resourceTypes/man,English,http://id.loc.gov/vocabulary/iso639-2/eng,Roger G. Barry Glaciology Collection ArchivesSpace finding aid,https://archives.colorado.edu/repositories/2/archival_objects/140272,Roger G. Barry Glaciology Collection Expedition Notebooks and Reports 1890-1975,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,National Snow and Ice Data Center (U.S.),http://id.loc.gov/authorities/names/no91010713,American Geographical Society of New York. World Data Center A: Glaciology,http://id.loc.gov/authorities/names/n84146756,93
